Opportunity_ID,target
10689,0.6467901720822187
10690,0.47949616124069805
10691,0.8408437312080075
10692,0.460388898279856
10693,0.9650491346450774
10694,0.9650491346450774
10695,0.9103325209940953
10696,0.8444444405369678
10697,0.9144763187835239
10698,0.8563158915056683
10699,0.8522233574874084
10700,0.9049286319084575
10701,0.8782357276929054
10702,0.6839085779885041
10703,0.8759625268105213
10704,0.9544236883791878
10705,0.8118815181850854
10706,0.724185634595124
10707,0.5917690609920978
10708,0.20714195644994762
10709,0.9634118866593736
10710,0.5264502945909945
10711,0.8415359464682931
10712,0.9418508370070615
10713,0.834927809346361
10714,0.5934413056103905
10715,0.7795755414072465
10716,0.9356010380702944
10717,0.256442775836215
10718,0.8696563104504924
10719,0.9486054078629017
10720,0.46296036793135836
10721,0.506334940769457
10722,0.7770579425855623
10723,0.6208102648643884
10724,0.8766947949685182
10725,0.945838188091376
10726,0.7082158500473812
10727,0.42735705644369215
10728,0.9593642249383416
10729,0.5602421727418808
10730,0.9885637208868209
10731,0.004456840212623371
10732,0.8701592604438506
10733,0.8701592604438506
10734,0.25623945392068287
10735,0.9347831418902042
10736,0.9371446860937217
10737,0.8940240001451422
10738,0.5596768832869625
10739,0.48836077944955975
10740,0.4118441134262012
10741,0.9214400260560526
10742,0.7590103424530743
10743,0.4374266604092485
10744,0.47547052097774695
10745,0.47547052097774695
10746,0.5192243118610428
10747,0.5192243118610428
10748,0.9462370330313864
10749,0.8635676056019802
10750,0.6955714251633682
10751,0.660777272359081
10752,0.660777272359081
10753,0.6770394312138895
10754,0.6642340560803247
10755,0.920709722694013
10756,0.8968087791356497
10757,0.0035898471939118147
10758,0.002279395451959313
10759,0.0035395936148888804
10760,0.008353305402974806
10761,0.9560008625933856
10762,0.8547547716970653
10763,0.7880600565810615
10764,0.8494531454736753
10765,0.4426289770985205
10766,0.7885148904163003
10767,0.9218534815241037
10768,0.45214041204725597
10769,0.6595641236644432
10770,0.4381670617673977
10771,0.00296454603904289
10772,0.8281885553400092
10773,0.8485943296268005
10774,0.29459577283115446
10775,0.13761660650959398
10776,0.7041607236619338
10777,0.7832431029220388
10778,0.7475799379033428
10779,0.9555916967082746
10780,0.5562930087853768
10781,0.6526503635604408
10782,0.3165539036754525
10783,0.15613371863696193
10784,0.7174402852006465
10785,0.7104758734930802
10786,0.001857397125377424
10787,0.9081055131301136
10788,0.6073295838116102
10789,0.004426465121067998
10790,0.5576350445786312
10791,0.8294868281451593
10792,0.4670383462435935
10793,0.6062888078253149
10794,0.6062888078253149
10795,0.8494531454736753
10796,0.6985535663406337
10797,0.4686013141259705
10798,0.44980374973457565
10799,0.7166278163584782
10800,0.5019309541213706
10801,0.20364339679677118
10802,0.6080118279999939
10803,0.004229095276114837
10804,0.9551574580566323
10805,0.002549185968002499
10806,0.9809474010447242
10807,0.24204298171912367
10808,0.5101338391829365
10809,0.8923587643263086
10810,0.002812687719266471
10811,0.0034040309269130096
10812,0.6669693053441539
10813,0.0033752974525793063
10814,0.0028167557188776243
10815,0.8753454390062687
10816,0.004167444374771543
10817,0.10093878997961131
10818,0.7128486528647875
10819,0.003032661569508704
10820,0.7043421514828906
10821,0.0031205034648995305
10822,0.0044316932906748735
10823,0.9009263564506604
10824,0.0033737253498145954
10825,0.6392029956293311
10826,0.8761070615123142
10827,0.9787837924535973
10828,0.9245916166865215
10829,0.6917554271822739
10830,0.7702404164107017
10831,0.8088442258536305
10832,0.522380867667315
10833,0.45496686303542994
10834,0.003834607155828798
10835,0.2790034380033128
10836,0.9119844509005511
10837,0.986929516043275
10838,0.6280779286218506
10839,0.002888135299412133
10840,0.4326609164285259
10841,0.0029134038565057593
10842,0.7827649772862817
10843,0.7472301463539798
10844,0.7476545101955223
10845,0.9828382992941931
10846,0.5396168670120572
10847,0.6614620741857412
10848,0.003541994935956257
10849,0.6826731532188369
10850,0.8469888447238006
10851,0.14508581437858015
10852,0.8593209685900446
10853,0.8387661591951477
10854,0.6450346261406916
10855,0.8259984622835809
10856,0.3895335891883163
10857,0.8397929148579114
10858,0.8325225227205945
10859,0.002609929740697132
10860,0.07953870313291035
10861,0.001471432063222651
10862,0.30588404935101243
10863,0.28382534284285776
10864,0.9677959178538427
10865,0.9332508514692608
10866,0.0026111678710910966
10867,0.05442674731072871
10868,0.8288654978884962
10869,0.11429628344973664
10870,0.3517696755937239
10871,0.9886083931930635
10872,0.005558123734157674
10873,0.33244843949382097
10874,0.9218534815241037
10875,0.8737260453095034
10876,0.8510518250560617
10877,0.7735898667509137
10878,0.607432600194686
10879,0.3318424387229077
10880,0.16183389919165234
10881,0.8262163642819181
10882,0.38061762483076583
10883,0.14408711197637805
10884,0.18887516965772602
10885,0.6877941395167608
10886,0.1190943685661859
10887,0.18038463938599447
10888,0.7969973270060443
10889,0.8866308709365277
10890,0.7969973270060443
10891,0.8409899975587009
10892,0.8532124935360273
10893,0.004552443880567821
